hmid,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,id,text,others
76901,9347,3m,The day I found out I stop doing diylaisis. Because my kidneys stopped I was on dialysis.,The day I found out I stop doing dialysis. Because my kidneys stopped I was on dialysis.,False,2,NA,achievement,475,found stop dialysis kidneys stop dialysis,1
76917,1212,3m,I got a new stereo for my car.,I got a new stereo for my car.,True,1,achievement,achievement,476,stereo car,0
76977,2939,3m,I helped someone fix their computer and was very proud.,I helped someone fix their computer and was very proud.,True,1,NA,achievement,477,helped fix computer proud,0
77118,2345,3m,"My brother and I planned a Disney World trip, something we've loved to do since we were both kids.","My brother and I planned a Disney World trip, something we've loved to do since we were both kids.",True,1,NA,affection,478,brother planned disney world trip weve love kids,4
77164,1334,3m,The day i got my new bike,The day i got my new bike,True,1,NA,achievement,479,bike,0
77236,1614,3m,When my daughter ask me to go to school for graduation and see her on the stage accepting her medal,When my daughter ask me to go to school for graduation and see her on the stage accepting her medal,True,1,NA,affection,480,daughter school graduated stage accepted medal,1
77700,386,3m,"One day, a blind man sold natural scenario photos, God's photos etc., He said that it prices each Rs.250. But a gentle geniune  man bought that all times for each Rs.350. I really felt to salute him for what happens.","One day, a blind man sold natural scenario photos, God's photos etc., He said that it prices each Rs.250. But a gentle genuine  man bought that all times for each Rs.350. I really felt to salute him for what happens.",False,3,NA,enjoy_the_moment,481,blind sold natural scenario photos god photos price rs gentle genuine bought times rs salute,1
77768,283,3m,I got some chocolate.,I got some chocolate.,True,1,NA,enjoy_the_moment,482,chocolate,0
77810,70,3m,To have this gold medal around my neck is an indescribable feeling. I'm the happiest person right now.,To have this gold medal around my neck is an indescribable feeling. I'm the happiest person right now.,True,2,NA,affection,483,gold medal neck indescribable feel im person,2
77903,1408,3m,Finding out my transmission is going to be covered by a GM recall and we don't have to pay anything.,Finding out my transmission is going to be covered by a GM recall and we don't have to pay anything.,True,1,NA,enjoy_the_moment,484,finding transmission covered gm recall dont pay,1
78103,2284,3m,"A cold rain after a week of hot, humid days.","A cold rain after a week of hot, humid days.",True,1,NA,nature,485,cold rain hot humid days,0
78214,183,3m,I got a promotion.,I got a promotion.,True,1,NA,achievement,486,promotion,0
78217,1404,3m,My oldest daughter got accepted into the college that she wanted.,My oldest daughter got accepted into the college that she wanted.,True,1,NA,affection,487,daughter accepted college,1
78345,3138,3m,I finally met one of my online friends in real life.,I finally met one of my online friends in real life.,True,1,NA,bonding,488,met online friend real life,2
78372,2042,3m,I finished working in the yard putting in new flowers and laying down fresh bark and it looks so much prettier that it makes me happy every time I look back out the kitchen window.,I finished working in the yard putting in new flowers and laying down fresh bark and it looks so much prettier that it makes me happy every time I look back out the kitchen window.,True,1,NA,enjoy_the_moment,489,finished yard putting flowers lay fresh bark prettier makes kitchen window,1
78528,655,3m,Having in-n-out for the first time in awhile.,Having in-n-out for the first time in awhile.,True,1,NA,achievement,490,innout awhile,0
78537,2474,3m,I brought home some lamb chops and cooked it for dinner for my wife and me.,I brought home some lamb chops and cooked it for dinner for my wife and me.,True,1,NA,affection,491,brought home lamb chops cooked dinner wife,2
78842,1440,3m,I spent the night with a girl I am very attracted to.  Just being in her presence made me happy. We went out with a group and then hung out together after everyone else had left.  We chatted and laughed a lot.,I spent the night with a girl I am very attracted to.  Just being in her presence made me happy. We went out with a group and then hung out together after everyone else had left.  We chatted and laughed a lot.,True,4,NA,affection,492,spent night girl attractive presence hung left chat laugh,1
79017,12564,3m,Working my first full time job in three years and succeeding so far.,Working my first full time job in three years and succeeding so far.,True,1,NA,achievement,493,job succeeding,0
79019,3632,3m,It made me happy to finally perfect my sourdough french bread recipe and I have made it every week now.,It made me happy to finally perfect my sourdough french bread recipe and I have made it every week now.,True,1,NA,achievement,494,perfectly sourdough french bread recipe,0
79202,2997,3m,We won our first volleyball game of the season.,We won our first volleyball game of the season.,True,1,NA,achievement,495,won volleyball game season,1
79208,9109,3m,An event that made me happy was when my wife found out she got a scholarship from school,An event that made me happy was when my wife found out she got a scholarship from school,True,1,NA,affection,496,event wife found scholarship school,1
79225,6169,3m,Discovered one of my old favorite TV shows will be returning to TV.,Discovered one of my old favorite TV shows will be returning to TV.,True,1,enjoy_the_moment,enjoy_the_moment,497,discovered favorite tv return tv,0
79323,3427,3m,My husband took me to the mountains for our anniversary.,My husband took me to the mountains for our anniversary.,True,1,NA,affection,498,husband mountains anniversary,1
79406,286,3m,The main private tracker site I use activated Global Freeleech this week.,The main private tracker site I use activated Global Freeleech this week.,True,1,NA,achievement,499,main private tracker site activate global freeleech,1
79461,11851,3m,I gradutated from school.,I graduated from school.,False,1,NA,achievement,500,graduated school,0
79547,157,3m,I made a profit of 325$ in Intraday trading in the montha of April. I bought a Android phone for my dad with the profit I made. That was a very happy moment.,I made a profit of 325$ in Intraday trading in the months of April. I bought a Android phone for my dad with the profit I made. That was a very happy moment.,False,3,NA,achievement,501,profit intraday trading april bought android phone dad profit moment,3
79566,714,3m,Had an extremely productive day on MTurk.,Had an extremely productive day on MTurk.,True,1,NA,achievement,502,extremely productive mturk,1
79619,365,3m,Getting to bring my kid with me to work today.,Getting to bring my kid with me to work today.,True,1,NA,affection,503,bring kids,1
79778,838,3m,I took my nephew out to the park and I got to spend the afternoon watching him explore the park and have a great time.,I took my nephew out to the park and I got to spend the afternoon watching him explore the park and have a great time.,True,1,NA,affection,504,nephew park spend afternoon watched explore park,3
79861,3649,3m,About three weeks ago my wife and I found out that we were pregnant with our first child. It was unexpected but desired - we did not think we could get pregnant. We are greatly looking forward to having a little baby in the house to hold and love.,About three weeks ago my wife and I found out that we were pregnant with our first child. It was unexpected but desired - we did not think we could get pregnant. We are greatly looking forward to having a little baby in the house to hold and love.,True,3,NA,affection,505,weeks wife found pregnant child unexpected desired pregnant greatly forward baby house holding love,6
80284,13280,3m,We bought our dream house in the mountains.,We bought our dream house in the mountains.,True,1,NA,achievement,506,bought dream house mountains,0
80482,1149,3m,"I am a competitor in the game Super Smash Bros Melee, and I finally beat the seventh best player in my state, Kentucky.","I am a competitor in the game Super Smash Bros Melee, and I finally beat the seventh best player in my state, Kentucky.",True,1,NA,achievement,507,competitor game super smash bros melee beat seventh player kentucky,1
80631,933,3m,Finishing my foster care training classes.,Finishing my foster care training classes.,True,1,NA,achievement,508,finished foster care training class,2
80669,8827,3m,"I went on a week long cruse last month with stops in Cozumel, Belize, and Honduras.","I went on a week long cruse last month with stops in Cozumel, Belize, and Honduras.",True,1,NA,achievement,509,cruse stop cozumel belize honduras,0
80798,279,3m,I was happy when there was no traffic on the way to work.,I was happy when there was no traffic on the way to work.,True,1,NA,enjoy_the_moment,510,traffic,0
80821,7112,3m,"I had a dozen different kids visit me at my job during ""bring your child to work day,"" and all of the kids were excited to see a 3D printer in my office.","I had a dozen different kids visit me at my job during ""bring your child to work day,"" and all of the kids were excited to see a 3D printer in my office.",True,1,NA,affection,511,dozen kids visit job bring child kids excited printer office,4
81021,783,3m,I have reason to believe I've gotten hired on to a work project that will bring in a bit of extra money.,I have reason to believe I've gotten hired on to a work project that will bring in a bit of extra money.,True,1,NA,achievement,512,reason ive hired project bring bit extra money,2
81024,257,3m,I am working in organisation . this organisation planned to tour for long travel . this travel is unforgettable moment in my life . then we have to plan the Paris . it was my dream tourist place . i would like to very proud of my office and we are enjoyed together . it was my favourable tourism and felt very excitement and happy .,I am working in organisation . this organisation planned to tour for long travel . this travel is unforgettable moment in my life . then we have to plan the Paris . it was my dream tourist place . i would like to very proud of my office and we are enjoyed together . it was my favourable tourism and felt very excitement and happy .,True,7,achievement,achievement,513,organisation organisation planned tour travel travel unforgettable moment life planned paris dream tourist proud office enjoyed favourable tourism excited,4
81064,8826,3m,I received a phone call from my ex-girlfriend saying she wanted to get back together.,I received a phone call from my ex-girlfriend saying she wanted to get back together.,True,1,affection,affection,514,received phone called exgirlfriend,5
81083,647,3m,My son ran home in his baseball game.,My son ran home in his baseball game.,True,1,NA,affection,515,son ran home baseball game,2
81204,11453,3m,"When I received my visiting card titled as ""CEO"".I was a working professional for past 4 years never thought that I will be leading a company. This happened accidentally, when I was having a dinner with my friend we were discussing about building startups and discussing about the models to implement to reach the target. We usually discuss about these models and leave that ideas as it without being implemented. There was a guy sitting near to us, was a seed funder and he was listening to our ideas and at the end of the dinner, he said was impressed with the idea and scheduled a meeting with us in few days and asked us to prepare a presentation about the idea.We are surprised and we presented our idea and he said he will invest in our idea, if we are ready to execute the preposed model.We said yes and now I am the CEO before 3 months I was a junior employee.","When I received my visiting card titled as ""CEO"".I was a working professional for past 4 years never thought that I will be leading a company. This happened accidentally, when I was having a dinner with my friend we were discussing about building startups and discussing about the models to implement to reach the target. We usually discuss about these models and leave that ideas as it without being implemented. There was a guy sitting near to us, was a seed funder and he was listening to our ideas and at the end of the dinner, he said was impressed with the idea and scheduled a meeting with us in few days and asked us to prepare a presentation about the idea.We are surprised and we presented our idea and he said he will invest in our idea, if we are ready to execute the preposed model.We said yes and now I am the CEO before 3 months I was a junior employee.",True,4,NA,affection,516,received visit card titled ceoi professional lead company happened accidentally dinner friend discussing building startups discussing models implement reach target discussing models leave idea implement guy sitting seed funder listening idea dinner impressed idea scheduled meet days prepare presentation ideawe surprise idea invest idea ready execute preposed modelwe ceo junior employee,9
81250,992,3m,Made decent progress on a project I've been working on.,Made decent progress on a project I've been working on.,True,1,NA,achievement,517,decent progress project ive,0
81263,977,3m,Took part in my cousin's marriage.,Took part in my cousin's marriage.,True,1,NA,affection,518,cousin marriage,3
81310,974,3m,An event that made me happy is going out with my friends to a nightclub.,An event that made me happy is going out with my friends to a nightclub.,True,1,NA,bonding,519,event friend nightclub,2
81396,10589,3m,I learned that I had received a raise for next year.,I learned that I had received a raise for next year.,True,1,NA,achievement,520,learned received raise,0
81404,320,3m,My father (who has had two heart attacks) had an appointment with the heart doctor about 3 weeks ago and they told him the stent is holding up fine and everything looks good.,My father (who has had two heart attacks) had an appointment with the heart doctor about 3 weeks ago and they told him the stent is holding up fine and everything looks good.,True,1,NA,affection,521,father heart attacks appointment heart doctor weeks told stent holding fine,2
81484,564,3m,I bought my tickets for a future upcoming vacation,I bought my tickets for a future upcoming vacation,True,1,NA,achievement,522,bought tickets future upcoming vacation,0
81555,462,3m,My friends and I had our first backyard BBQ a few weekends back.,My friends and I had our first backyard BBQ a few weekends back.,True,1,NA,bonding,523,friend backyard bbq weekend,2
81749,398,3m,I got to see a friend that I have not seen in a very long time.,I got to see a friend that I have not seen in a very long time.,True,1,bonding,bonding,524,friend,2
81850,560,3m,"Last month went to tour my members, that was a happy movement.","Last month went to tour my members, that was a happy movement.",True,1,NA,enjoy_the_moment,525,tour movement,1
81896,2629,3m,My boyfriend and I made plans to go on a weekend getaway.,My boyfriend and I made plans to go on a weekend getaway.,True,1,NA,affection,526,boyfriend planned weekend getaway,4
82011,485,3m,I went to a devotional with a good friend yesterday.,I went to a devotional with a good friend yesterday.,True,1,NA,bonding,527,devotional friend,2
82174,1023,3m,i am meet for school friends  5 years,i am meet for school friends  5 years,True,1,NA,bonding,528,meet school friend,2
82214,1132,3m,I avoided an accident.,I avoided an accident.,True,1,NA,achievement,529,avoid accident,0
82277,16,3m,My dog had surgery and it was successful,My dog had surgery and it was successful,True,1,NA,affection,530,dog surgery successfully,0
82325,1145,3m,I made enough money to afford a concert ticket.,I made enough money to afford a concert ticket.,True,1,NA,achievement,531,money afford concert tickets,0
82357,162,3m,We've been needing rain and it recently rained so now our plants are dying.,We've been needing rain and it recently rained so now our plants are dying.,True,1,NA,nature,532,weve rain recently rain plants died,0
82438,1372,3m,I started taking a class to become a realtor.,I started taking a class to become a realtor.,True,1,NA,achievement,533,started taking class realtor,3
82490,557,3m,I was able to find and purchase a DVD collection of a cartoon I used to watch as kid called Invader Zim.,I was able to find and purchase a DVD collection of a cartoon I used to watch as kid called Invader Zim.,True,1,NA,achievement,534,purchase dvd collection cartoon watched kids called invader zim,1
82535,781,3m,I felt incredibly happy when I saw my step dad and mom get quality health care for once in months,I felt incredibly happy when I saw my step dad and mom get quality health care for once in months,True,1,NA,affection,536,incredibly stepped dad mom quality health care,2
82564,388,3m,I ate a blueberry pie.,I ate a blueberry pie.,True,1,NA,achievement,537,ate blueberry pie,0
82603,1531,3m,My boyfriend bought me cookies a an Italian deli.,My boyfriend bought me cookies a an Italian deli.,True,1,NA,affection,538,boyfriend bought cookies italian deli,4
82673,267,3m,Finishing up a major assignment at work.,Finishing up a major assignment at work.,True,1,achievement,achievement,539,finished major assigned,1
82687,152,3m,I went on a vacation.,I went on a vacation.,True,1,NA,leisure,540,vacation,0
82802,17,3m,I was promoted at work 2 months ago.,I was promoted at work 2 months ago.,True,1,NA,achievement,541,promotion,0
82888,4293,3m,I got a bonus at work. It was an unexpected amount. It made me happy when I got it.,I got a bonus at work. It was an unexpected amount. It made me happy when I got it.,True,3,achievement,achievement,542,bonus unexpected amount,1
82999,1796,3m,I am a writer-director. I was shooting an independent film for 3 years. Finally the movie has wrapped up.,I am a writer-director. I was shooting an independent film for 3 years. Finally the movie has wrapped up.,True,3,NA,achievement,543,writerdirector shooting independent film movie wrapped,0
83049,6993,3m,Attending my first rock concert at Rockville in Jacksonville with my husband.,Attending my first rock concert at Rockville in Jacksonville with my husband.,True,1,NA,affection,544,attended rock concert rockville jacksonville husband,2
83385,12054,3m,"Getting to go on vacation for a few days. I recently went to Dallas with my girlfriend and it being her hometown, she showed me around. It was very fun because I don't normally travel. One specific event was when we went to her favorite restaurant to get a peanut butter pie. It was amazing. She had hyped it up so much as it was her favorite food, and getting to try it and enjoy it with her made me very happy.","Getting to go on vacation for a few days. I recently went to Dallas with my girlfriend and it being her hometown, she showed me around. It was very fun because I don't normally travel. One specific event was when we went to her favorite restaurant to get a peanut butter pie. It was amazing. She had hyped it up so much as it was her favorite food, and getting to try it and enjoy it with her made me very happy.",True,6,NA,affection,545,vacation days recently dallas girlfriend hometown fun dont travel specific event favorite restaurant peanut butter pie amazing hyped favorite food enjoyed,6
83470,805,3m,I was able to complete my Xanth paperback collection.,I was able to complete my Xanth paperback collection.,True,1,NA,achievement,546,complete xanth paperback collection,1
83533,1091,3m,I went to the park with my boyfriend and we spent the whole day together walking around.,I went to the park with my boyfriend and we spent the whole day together walking around.,True,1,NA,affection,547,park boyfriend spent walk,5
83570,9153,3m,"I came home several weeks ago from a long 8 hr shift at work to my girlfriend cooking me my favorite dinner, steak and potatoes, as reward for my hard day of work.","I came home several weeks ago from a long 8 hr shift at work to my girlfriend cooking me my favorite dinner, steak and potatoes, as reward for my hard day of work.",True,1,NA,affection,548,home weeks hr shift girlfriend cooked favorite dinner steak potatoes reward hard,5
83616,353,3m,I gave myself a haircut and I sweated less as a result.,I gave myself a haircut and I sweated less as a result.,True,1,achievement,achievement,549,haircut sweated result,0
83676,3860,3m,The first time a program I wrote compiled correctly.,The first time a program I wrote compiled correctly.,True,1,NA,achievement,550,program wrote compiled correctly,0
83694,760,3m,It felt good to see my friend's new puppy.,It felt good to see my friend's new puppy.,True,1,enjoy_the_moment,bonding,551,friend puppy,2
83793,492,3m,I got off of my old mobile phone service.,I got off of my old mobile phone service.,True,1,NA,achievement,552,mobile phone service,0
83850,13721,3m,It made me happy to see my dad holding my nephew this weekend.,It made me happy to see my dad holding my nephew this weekend.,True,1,NA,affection,553,dad holding nephew weekend,2
84015,11957,3m,I arrived home to the last coke in the fridge.,I arrived home to the last coke in the fridge.,True,1,NA,enjoy_the_moment,554,arrived home coke fridge,1
84140,412,3m,"Continuous green lights.
 Listening to old songs and being able to remember all the lyrics.
Those rare, perfectly timed naps that leave you feeling refreshed and not groggy.","Continuous green lights.
 Listening to old songs and being able to remember all the lyrics.
Those rare, perfectly timed naps that leave you feeling refreshed and not groggy.",True,3,NA,achievement,555,continue green light listening song remember lyrics rare perfectly times nap leave feel refreshed groggy,1
84244,246,3m,I a got a really nice new computer at work.,I a got a really nice new computer at work.,True,1,NA,achievement,556,nice computer,0
84351,1726,3m,I had coffee with an old friend I had not seen in a long time; her treat!,I had coffee with an old friend I had not seen in a long time; her treat!,True,1,NA,bonding,557,coffee friend treat,2
84455,844,3m,I laid down with my girlfriend and we were playing video games (Zelda Majora's Mask) and we are going to keep playing for a while today.,I laid down with my girlfriend and we were playing video games (Zelda Majora's Mask) and we are going to keep playing for a while today.,True,1,NA,affection,558,laid girlfriend playing video game zelda majoras mask playing,5
84763,380,3m,Playing with my pets for a big part of the day cheered my day right up,Playing with my pets for a big part of the day cheered my day right up,True,1,NA,affection,559,playing pet cheered,0
84861,3,3m,ALL MY FRIENDS AND RELATIVE ARE CAME TO MY HOME FOR BIRTHDAY CELEBRATION IAM REALLY HAPPY,ALL MY FRIENDS AND RELATIVE ARE CAME TO MY HOME FOR BIRTHDAY CELEBRATION I am REALLY HAPPY,False,1,NA,bonding,560,friend relatives home birthday celebrated,5
84931,159,3m,Couch was finally renovated,Couch was finally renovated,True,1,NA,achievement,561,couch renovated,0
84982,11144,3m,An event that made me happy in the past 3 months was having seen a friend for the first time in four years since he had moved out of the country.,An event that made me happy in the past 3 months was having seen a friend for the first time in four years since he had moved out of the country.,True,1,NA,bonding,562,event friend moved countries,2
85080,941,3m,MY FRIEND AND ME ARE GOING TO LONG TRIP TOUR AND REALLY ENJOJMENT IN MY LIFE,MY FRIEND AND ME ARE GOING TO LONG TRIP TOUR AND REALLY ENJOJMENT IN MY LIFE,True,1,NA,bonding,563,friend trip tour enjojment life,3
85201,8074,3m,I'm happy to know my instagram following has doubled over the last two months.,I'm happy to know my instagram following has doubled over the last two months.,True,1,NA,achievement,564,im instagram doubled,0
85366,3572,3m,I bought a bicycle for the first time in two years and it increased my mobility drastically!,I bought a bicycle for the first time in two years and it increased my mobility drastically!,True,1,NA,achievement,565,bought bicycle increased mobile drastically,1
85503,1513,3m,The day i got my first salary.,The day i got my first salary.,True,1,NA,achievement,566,salary,0
85860,8529,3m,My daughter swimming at swim lessons with a noodle.,My daughter swimming at swim lessons with a noodle.,True,1,NA,affection,567,daughter swimming swimming lessons noodle,2
86018,1644,3m,I ordered by cap and gown for my upcoming graduation.,I ordered by cap and gown for my upcoming graduation.,True,1,NA,achievement,568,cap gown upcoming graduated,0
86704,179,3m,I love going to the park with my kids and teaching them to play baseball,I love going to the park with my kids and teaching them to play baseball,True,1,NA,affection,569,love park kids teaching playing baseball,3
86781,1196,3m,After fasting all day yesterday I ate Taco Bell like a glutton.,After fasting all day yesterday I ate Taco Bell like a glutton.,True,1,NA,enjoy_the_moment,570,fast ate taco bell glutton,0
86794,131,3m,I found a bike trail that I didn't know about before.,I found a bike trail that I didn't know about before.,True,1,achievement,achievement,571,found bike trail didnt,0
86889,391,3m,"I ran for 24 minutes yesterday at the gym, my longest run since I began running a few weeks ago.","I ran for 24 minutes yesterday at the gym, my longest run since I began running a few weeks ago.",True,1,NA,exercise,572,ran minutes gym running running weeks,0
86908,181,3m,My car passed inspection.,My car passed inspection.,True,1,NA,achievement,573,car passed inspection,1
87026,437,3m,I hit my exercise goal for the week from a 5 mile run.,I hit my exercise goal for the week from a 5 mile run.,True,1,NA,exercise,574,hit exercise goal mile running,1
87274,4,3m,My daughter was selected for the lead in her school's play.,My daughter was selected for the lead in her school's play.,True,1,NA,affection,575,daughter selected lead school playing,1
87437,63,3m,Made overtime pay every weekend.,Made overtime pay every weekend.,True,1,NA,achievement,576,overtime pay weekend,1
87568,384,3m,My dad got out of the hospital.,My dad got out of the hospital.,True,1,NA,affection,577,dad hospital,1
87667,2875,3m,first time got kissed by my girlfriend in the six year relationship.,first time got kissed by my girlfriend in the six year relationship.,True,1,NA,affection,578,kissed girlfriend relationship,6
87851,8375,3m,I was able to pay off my car and therefore open up an extra $220 a month I can use for savings.,I was able to pay off my car and therefore open up an extra $220 a month I can use for savings.,True,1,NA,achievement,579,pay car extra save,2
87951,175,3m,It made me very happy to have lunch with all my family over the weekend.,It made me very happy to have lunch with all my family over the weekend.,True,1,NA,affection,580,lunch family weekend,2
87954,2488,3m,I had what I thought was a zit on the back of my head. I didnt pay much attention to it but then it got bigger over the course of a week. I went to the doctor and had to get a few studies done on it. I was called on monday and told it was only a cyst and I will have a small operation next week. I am happy because I was very worried that it was cancer.,I had what I thought was a zit on the back of my head. I didnt pay much attention to it but then it got bigger over the course of a week. I went to the doctor and had to get a few studies done on it. I was called on monday and told it was only a cyst and I will have a small operation next week. I am happy because I was very worried that it was cancer.,True,5,NA,achievement,581,zit head didnt pay attention bigger doctor studies called monday told cyst operation worried cancer,1
87978,3975,3m,My medicine costs were affordable so far this month.,My medicine costs were affordable so far this month.,True,1,NA,achievement,582,medicine costs afford,0
88055,13679,3m,"3. I was happy when I started doing research as a practicum student on the alumni at my school. The work is actually very fascinating, and I am very pleased about it.","3. I was happy when I started doing research as a practicum student on the alumni at my school. The work is actually very fascinating, and I am very pleased about it.",True,3,NA,achievement,583,started research practicum student alumni school fascinating pleased,0
88061,44,3m,I found a cute pair of socks on clearance that I had admired before.,I found a cute pair of socks on clearance that I had admired before.,True,1,NA,enjoy_the_moment,584,found cute pair socks clearance admired,1
88155,1735,3m,I got an 85% on my practice exam.,I got an 85% on my practice exam.,True,1,NA,achievement,585,practice exam,1
88224,130,3m,My favorite show on Netflix has been renewed for another season!,My favorite show on Netflix has been renewed for another season!,True,1,NA,leisure,586,favorite netflix renewed season,2
88293,713,3m,"I came home late, after spending time with my friends, to find my family had left food for me for when I got home.","I came home late, after spending time with my friends, to find my family had left food for me for when I got home.",True,1,NA,affection,587,home late spend friend family left food home,5
88329,7,3m,I found a more affordable food for my dogs.  It felt like I was paying more for their food then I was for mine.  I'm happy to save some money.,I found a more affordable food for my dogs.  It felt like I was paying more for their food then I was for mine.  I'm happy to save some money.,True,3,NA,achievement,588,found afford food dog pay food mine im save money,1
88455,174,3m,"Getting a larger than expected bonus from a Mturk hit, where the bonus is randomly determined.","Getting a larger than expected bonus from a Mturk hit, where the bonus is randomly determined.",True,1,NA,achievement,589,larger expected bonus mturk hit bonus randomly determined,1
88720,287,3m,I got to shoot bows with an old friend from high school one evening.,I got to shoot bows with an old friend from high school one evening.,True,1,bonding,bonding,590,shooting bows friend school evening,2
89256,4392,3m,I was hired for a part time job which will help supplement my income and help me in making ends meet.,I was hired for a part time job which will help supplement my income and help me in making ends meet.,True,1,NA,achievement,591,hired job supplement income meet,1
89588,38,3m,Juve won monaco and went to final and face to face Real . Forca Juve . Crack  Real,Juve won monaco and went to final and face to face Real . Forca Juve . Crack  Real,True,3,NA,enjoy_the_moment,592,juve won monaco final real forca juve crack real,0
89717,1373,3m,MY BROTHER BIRTH DAY. I AM GOING THEATRE SEEING MOVIE WITH BROTHER.,MY BROTHER BIRTH DAY. I AM GOING THEATRE SEEING MOVIE WITH BROTHER.,True,2,NA,affection,593,brother birth theatre movie brother,2
89724,854,3m,I saw a movie with a few friends.,I saw a movie with a few friends.,True,1,NA,bonding,594,movie friend,2
89853,13592,3m,Two weeks ago my friend referred my work services (audio engineer) to a friend of his who ended up paying me up front to work for him.,Two weeks ago my friend referred my work services (audio engineer) to a friend of his who ended up paying me up front to work for him.,True,1,achievement,bonding,595,weeks friend referred service audio engineer friend pay front,3
89883,412,3m,"Breakfast in bed.
Listening to someone with a contagious laugh.
Sleeping in your own bed after traveling.","Breakfast in bed.
Listening to someone with a contagious laugh.
Sleeping in your own bed after traveling.",True,3,NA,enjoy_the_moment,596,breakfast bed listening contagious laugh sleep bed travel,0
89915,285,3m,I took my sister's dogs to our local dog park.,I took my sister's dogs to our local dog park.,True,1,NA,affection,597,sister dog local dog park,3
89944,907,3m,I was driving my car and were going to some unknown place. While driving we pass through some large mountains. It was mesmerizing. I felt very happy as I have never saw such huge path breaking mountains.,I was driving my car and were going to some unknown place. While driving we pass through some large mountains. It was mesmerizing. I felt very happy as I have never saw such huge path breaking mountains.,True,4,NA,enjoy_the_moment,598,drive car unknown drive passed mountains mesmerizing huge path break mountains,1
90084,4169,3m,I got to see my cat after two weeks abroad.,I got to see my cat after two weeks abroad.,True,1,affection,affection,599,cat weeks abroad,0
90181,4780,3m,I got to jump around at parkour visions gym.,I got to jump around at parkour visions gym.,True,1,NA,exercise,600,jump parkour visions gym,1
90359,109,3m,I felt happy when my wife left a love note in my lunch.,I felt happy when my wife left a love note in my lunch.,True,1,NA,affection,601,wife left love note lunch,2
90708,35,3m,Watching the blockbuster new Indian movie 'Bahubali 2' and getting amazed by the visuals.,Watching the blockbuster new Indian movie 'Bahubali 2' and getting amazed by the visuals.,True,1,NA,leisure,602,watched blockbuster indian movie bahubali amazing visuals,1
90712,125,3m,Last month we celebrated a family members birthday and it was a happy moment because relatives flew in just to be together.,Last month we celebrated a family members birthday and it was a happy moment because relatives flew in just to be together.,True,1,NA,affection,603,celebrated family birthday moment relatives flew,6
90798,484,3m,I weighed myself and I've lost 3 lbs.,I weighed myself and I've lost 3 lbs.,True,1,NA,achievement,604,weighed ive lost lbs,0
90910,89,3m,I checked my backyard and saw that my beets that have started to sprout continue to grow larger.,I checked my backyard and saw that my beets that have started to sprout continue to grow larger.,True,1,NA,achievement,605,check backyard beets started sprout continue growing larger,0
90942,11487,3m,"I was working on my semester project for the past 2 months. My field of research was automobile aerodynamics. I had to perform some test to get the proper results for our project, but our university didn't have a wind tunnel. So I had to do it on software. I started learning the software from YouTube and successfully finished my project on time. My professor in charge told me that i got selected and i can continue my research and that i can submit my work as my final year project. i'm pretty happy that i was able to finish my project successfully.","I was working on my semester project for the past 2 months. My field of research was automobile aerodynamics. I had to perform some test to get the proper results for our project, but our university didn't have a wind tunnel. So I had to do it on software. I started learning the software from YouTube and successfully finished my project on time. My professor in charge told me that i got selected and i can continue my research and that i can submit my work as my final year project. i'm pretty happy that i was able to finish my project successfully.",True,7,NA,achievement,606,semester project field research automobile aerodynamics perform test proper result project university didnt wind tunnel software started learned software youtube successfully finished project professor charge told selected continue research submit final project im pretty finished project successfully,0
90977,1202,3m,My work computer died so I built a new one all by myself. Worked first time.,My work computer died so I built a new one all by myself. Worked first time.,True,2,NA,achievement,607,computer died built,0
91077,890,3m,My husband finally got the phone call he was waiting for.,My husband finally got the phone call he was waiting for.,True,1,NA,affection,608,husband phone called waiting,1
91147,230,3m,I have recently read about new treatments for Type 1 Diabetes that are currently being created.,I have recently read about new treatments for Type 1 Diabetes that are currently being created.,True,1,NA,achievement,609,recently read treatment type diabetes created,1
91152,1762,3m,A talkshow on the radio helped reunite a mother and daughter who had not spoken in 5 years.,A talkshow on the radio helped reunite a mother and daughter who had not spoken in 5 years.,True,1,NA,affection,610,talkshow radio helped reunite mother daughter spoken,2
91199,583,3m,My girlfriend and I went to buy some milk bobba tea in kung fu tea.,My girlfriend and I went to buy some milk bobba tea in kung fu tea.,True,1,NA,affection,611,girlfriend buy milk bobba tea kung fu tea,4
91231,270,3m,I am on week 4 of losing weight on my diet!,I am on week 4 of losing weight on my diet!,True,1,NA,achievement,612,losing weight diet,0
91294,1111,3m,I bought the new iphone that was released,I bought the new iphone that was released,True,1,NA,achievement,613,bought iphone released,0
91487,1581,3m,I received coupons in the mail for cigarettes.,I received coupons in the mail for cigarettes.,True,1,NA,achievement,614,received coupon mail cigarettes,1
91506,713,3m,I got my air conditioner repaired just in time for the summer heat.,I got my air conditioner repaired just in time for the summer heat.,True,1,NA,achievement,615,air conditioner repair summer heat,1
91537,59,3m,One hour ago I had a very good meal from Kentucky Fried Chicken.,One hour ago I had a very good meal from Kentucky Fried Chicken.,True,1,NA,enjoy_the_moment,616,hours meal kentucky fried chicken,0
91677,9533,3m,Getting a new iPhone made me happy.,Getting a new iPhone made me happy.,True,1,NA,achievement,617,iphone,0
